wl_calc,spectrum_peak_nm_fit
1543.9081968282753,1543.8750841563483
1543.9086968282754,1543.875649508685
1543.9091968282755,1543.876214729698
1543.9096968282756,1543.8767798196127
1543.9101968282757,1543.877344778656
1543.9106968282758,1543.8779096070514
1543.911196828276,1543.8784743050255
1543.911696828276,1543.8790388728041
1543.9121968282761,1543.8796033106128
1543.9126968282762,1543.8801676186772
1543.9131968282763,1543.8807317972219
1543.9136968282764,1543.8812958464737
1543.9141968282765,1543.8818597666573
1543.9146968282766,1543.8824235579991
1543.9151968282767,1543.8829872207243
1543.9156968282769,1543.8835507550582
1543.916196828277,1543.884114161227
1543.916696828277,1543.8846774394551
1543.9171968282772,1543.88524058997
1543.9176968282773,1543.8858036129957
1543.9181968282774,1543.8863665087579
1543.9186968282775,1543.8869292774832
1543.9191968282776,1543.8874919193966
1543.9196968282777,1543.8880544347232
1543.9201968282778,1543.888616823689
1543.9206968282779,1543.8891790865202
1543.921196828278,1543.889741223441
1543.921696828278,1543.890303234678
1543.9221968282782,1543.8908651204567
1543.9226968282783,1543.8914268810026
1543.9231968282784,1543.8919885165412
1543.9236968282785,1543.8925500272983
1543.9241968282786,1543.893111413499
1543.9246968282787,1543.8936726753695
1543.9251968282788,1543.8942338131346
1543.925696828279,1543.8947948270209
1543.926196828279,1543.8953557172529
1543.926696828279,1543.8959164840571
1543.9271968282792,1543.8964771276583
1543.9276968282793,1543.897037648283
1543.9281968282794,1543.897598046156
1543.9286968282795,1543.8981583215032
1543.9291968282796,1543.8987184745502
1543.9296968282797,1543.8992785055227
1543.9301968282798,1543.8998384146457
1543.93069682828,1543.9003982021452
1543.93119682828,1543.9009578682471
1543.93169682828,1543.9015174131762
1543.9321968282802,1543.9020768371593
1543.9326968282803,1543.9026361404208
1543.9331968282804,1543.9031953231865
1543.9336968282805,1543.9037543856825
1543.9341968282806,1543.9043133281339
1543.9346968282807,1543.904872150767
1543.9351968282808,1543.9054308538061
1543.935696828281,1543.9059894374784
1543.936196828281,1543.9065479020076
1543.9366968282811,1543.9071062476212
1543.9371968282812,1543.9076644745435
1543.9376968282813,1543.9082225830005
1543.9381968282814,1543.9087805732174
1543.9386968282815,1543.9093384454204
1543.9391968282816,1543.9098961998352
1543.9396968282817,1543.9104538366869
1543.9401968282818,1543.911011356201
1543.940696828282,1543.9115687586034
1543.941196828282,1543.9121260441193
1543.9416968282821,1543.9126832129748
1543.9421968282822,1543.9132402653952
1543.9426968282824,1543.913797201606
1543.9431968282825,1543.9143540218333
1543.9436968282826,1543.9149107263017
1543.9441968282827,1543.9154673152382
1543.9446968282828,1543.9160237888673
1543.9451968282829,1543.9165801474144
1543.945696828283,1543.9171363911053
1543.946196828283,1543.9176925201666
1543.9466968282832,1543.9182485348226
1543.9471968282833,1543.9188044352998
1543.9476968282834,1543.9193602218227
1543.9481968282835,1543.919915894618
1543.9486968282836,1543.920471453911
1543.9491968282837,1543.921026899927
1543.9496968282838,1543.9215822328915
1543.9501968282839,1543.9221374530302
1543.950696828284,1543.9226925605687
1543.951196828284,1543.9232475557333
1543.9516968282842,1543.9238024387487
1543.9521968282843,1543.9243572098408
1543.9526968282844,1543.9249118692348
1543.9531968282845,1543.925466417157
1543.9536968282846,1543.9260208538321
1543.9541968282847,1543.9265751794865
1543.9546968282848,1543.9271293943452
1543.955196828285,1543.9276834986342
1543.955696828285,1543.9282374925785
1543.956196828285,1543.9287913764047
1543.9566968282852,1543.9293451503374
1543.9571968282853,1543.9298988146031
1543.9576968282854,1543.9304523694266
1543.9581968282855,1543.9310058150334
1543.9586968282856,1543.9315591516495
1543.9591968282857,1543.932112379501
1543.9596968282858,1543.932665498812
1543.960196828286,1543.9332185098096
1543.960696828286,1543.9337714127191
1543.9611968282861,1543.9343242077648
1543.9616968282862,1543.9348768951738
1543.9621968282863,1543.9354294751708
1543.9626968282864,1543.9359819479823
1543.9631968282865,1543.9365343138325
1543.9636968282866,1543.9370865729488
1543.9641968282867,1543.937638725555
1543.9646968282868,1543.938190771877
1543.965196828287,1543.938742712142
1543.965696828287,1543.9392945465734
1543.9661968282871,1543.9398462753984
1543.9666968282872,1543.9403978988419
1543.9671968282873,1543.9409494171293
1543.9676968282874,1543.9415008304868
1543.9681968282875,1543.9420521391392
1543.9686968282876,1543.9426033433122
1543.9691968282877,1543.9431544432327
1543.9696968282879,1543.943705439125
1543.970196828288,1543.9442563312148
1543.970696828288,1543.9448071197273
1543.9711968282882,1543.9453578048897
1543.9716968282883,1543.9459083869256
1543.9721968282884,1543.946458866062
1543.9726968282885,1543.9470092425238
1543.9731968282886,1543.947559516537
1543.9736968282887,1543.948109688327
1543.9741968282888,1543.948659758119
1543.9746968282889,1543.9492097261389
1543.975196828289,1543.9497595926125
1543.975696828289,1543.9503093577655
1543.9761968282892,1543.950859021823
1543.9766968282893,1543.9514085850103
1543.9771968282894,1543.951958047554
1543.9776968282895,1543.9525074096787
1543.9781968282896,1543.9530566716105
1543.9786968282897,1543.9536058335752
1543.9791968282898,1543.954154895798
1543.97969682829,1543.9547038585047
1543.98019682829,1543.9552527219203
1543.98069682829,1543.9558014862712
1543.9811968282902,1543.9563501517825
1543.9816968282903,1543.95689871868
1543.9821968282904,1543.957447187189
1543.9826968282905,1543.9579955575355
1543.9831968282906,1543.9585438299446
1543.9836968282907,1543.9590920046423
1543.9841968282908,1543.959640081854
1543.984696828291,1543.9601880618054
1543.985196828291,1543.960735944722
1543.985696828291,1543.9612837308293
1543.9861968282912,1543.9618314203535
1543.9866968282913,1543.9623790135192
1543.9871968282914,1543.9629265105523
1543.9876968282915,1543.9634739116784
1543.9881968282916,1543.9640212171234
1543.9886968282917,1543.964568427113
1543.9891968282918,1543.9651155418721
1543.989696828292,1543.9656625616267
1543.990196828292,1543.9662094866028
1543.9906968282921,1543.9667563170249
1543.9911968282922,1543.9673030531196
1543.9916968282923,1543.967849695112
1543.9921968282924,1543.9683962432273
1543.9926968282925,1543.9689426976922
1543.9931968282926,1543.969489058732
1543.9936968282927,1543.970035326571
1543.9941968282928,1543.9705815014363
1543.994696828293,1543.9711275835525
1543.995196828293,1543.971673573146
1543.9956968282931,1543.972219470442
1543.9961968282933,1543.9727652756662
1543.9966968282934,1543.973310989043
1543.9971968282935,1543.9738566108
1543.9976968282936,1543.9744021411616
1543.9981968282937,1543.974947580353
1543.9986968282938,1543.9754929286014
1543.9991968282939,1543.976038186131
1543.999696828294,1543.9765833531678
1544.000196828294,1543.977128429937
1544.0006968282942,1543.9776734166649
1544.0011968282943,1543.978218313576
1544.0016968282944,1543.9787631208974
1544.0021968282945,1543.9793078388532
1544.0026968282946,1543.9798524676703
1544.0031968282947,1543.9803970075734
1544.0036968282948,1543.9809414587885
1544.0041968282949,1543.981485821541
1544.004696828295,1543.982030096056
1544.005196828295,1543.98257428256
1544.0056968282952,1543.983118381278
1544.0061968282953,1543.983662392436
1544.0066968282954,1543.9842063162591
1544.0071968282955,1543.984750152973
1544.0076968282956,1543.9852939028035
1544.0081968282957,1543.985837565976
1544.0086968282958,1543.9863811427165
1544.009196828296,1543.98692463325
1544.009696828296,1543.9874680378023
1544.010196828296,1543.9880113565991
1544.0106968282962,1543.9885545898662
1544.0111968282963,1543.9890977378286
1544.0116968282964,1543.9896408007116
1544.0121968282965,1543.9901837787422
1544.0126968282966,1543.990726672145
1544.0131968282967,1543.9912694811458
1544.0136968282968,1543.9918122059703
1544.014196828297,1543.992354846843
1544.014696828297,1543.992897403991
1544.0151968282971,1543.9934398776393
1544.0156968282972,1543.9939822680133
1544.0161968282973,1543.9945245753388
1544.0166968282974,1543.9950667998414
1544.0171968282975,1543.9956089417465
1544.0176968282976,1543.9961510012793
1544.0181968282977,1543.9966929786667
1544.0186968282978,1543.9972348741333
1544.019196828298,1543.9977766879047
1544.019696828298,1543.9983184202063
1544.0201968282981,1543.9988600712645
1544.0206968282982,1543.999401641304
1544.0211968282983,1543.9999431305512
1544.0216968282984,1544.0004845392314
1544.0221968282985,1544.0010258675695
1544.0226968282986,1544.0015671157919
1544.0231968282988,1544.0021082841238
1544.0236968282989,1544.002649372791
1544.024196828299,1544.0031903820188
1544.024696828299,1544.003731312033
1544.0251968282992,1544.0042721630598
1544.0256968282993,1544.0048129353236
1544.0261968282994,1544.0053536290504
1544.0266968282995,1544.0058942444664
1544.0271968282996,1544.0064347817959
1544.0276968282997,1544.0069752412658
1544.0281968282998,1544.0075156231014
1544.0286968282999,1544.0080559275273
1544.0291968283,1544.0085961547707
1544.0296968283,1544.009136305056
1544.0301968283002,1544.0096763786091
1544.0306968283003,1544.0102163756553
1544.0311968283004,1544.0107562964206
1544.0316968283005,1544.0112961411305
1544.0321968283006,1544.0118359100102
1544.0326968283007,1544.0123756032865
1544.0331968283008,1544.0129152211834
1544.033696828301,1544.0134547639275
1544.034196828301,1544.013994231744
1544.034696828301,1544.0145336248584
1544.0351968283012,1544.0150729434968
1544.0356968283013,1544.0156121878842
1544.0361968283014,1544.0161513582464
1544.0366968283015,1544.0166904548087
1544.0371968283016,1544.0172294777974
1544.0376968283017,1544.0177684274377
1544.0381968283018,1544.018307303955
1544.038696828302,1544.018846107575
1544.039196828302,1544.0193848385236
1544.039696828302,1544.0199234970257
1544.0401968283022,1544.0204620833078
1544.0406968283023,1544.0210005975941
1544.0411968283024,1544.0215390401117
1544.0416968283025,1544.0220774110855
1544.0421968283026,1544.022615710741
1544.0426968283027,1544.023153939304
1544.0431968283028,1544.0236920970003
1544.043696828303,1544.0242301840549
1544.044196828303,1544.0247682006934
1544.0446968283031,1544.0253061471424
1544.0451968283032,1544.0258440236257
1544.0456968283033,1544.0263818303706
1544.0461968283034,1544.0269195676021
1544.0466968283035,1544.0274572355452
1544.0471968283036,1544.0279948344262
1544.0476968283037,1544.0285323644703
1544.0481968283038,1544.0290698259037
1544.048696828304,1544.0296072189512
1544.049196828304,1544.0301445438388
1544.0496968283041,1544.0306818007919
1544.0501968283043,1544.0312189900362
1544.0506968283044,1544.0317561117977
1544.0511968283045,1544.0322931663006
1544.0516968283046,1544.0328301537725
1544.0521968283047,1544.033367074437
1544.0526968283048,1544.0339039285209
1544.0531968283049,1544.0344407162495
1544.053696828305,1544.0349774378483
1544.054196828305,1544.0355140935433
1544.0546968283052,1544.0360506835596
1544.0551968283053,1544.036587208123
1544.0556968283054,1544.0371236674587
1544.0561968283055,1544.0376600617928
1544.0566968283056,1544.038196391351
1544.0571968283057,1544.038732656358
1544.0576968283058,1544.0392688570403
1544.0581968283059,1544.0398049936225
1544.058696828306,1544.0403410663316
1544.059196828306,1544.0408770753922
1544.0596968283062,1544.0414130210297
1544.0601968283063,1544.0419489034707
1544.0606968283064,1544.0424847229394
1544.0611968283065,1544.0430204796628
1544.0616968283066,1544.0435561738657
1544.0621968283067,1544.0440918057734
1544.0626968283068,1544.044627375612
1544.063196828307,1544.0451628836074
1544.063696828307,1544.0456983299846
1544.064196828307,1544.0462337149688
1544.0646968283072,1544.0467690387866
1544.0651968283073,1544.0473043016634
1544.0656968283074,1544.0478395038244
1544.0661968283075,1544.0483746454947
1544.0666968283076,1544.0489097269008
1544.0671968283077,1544.0494447482681
1544.0676968283078,1544.049979709822
1544.068196828308,1544.0505146117878
1544.068696828308,1544.0510494543917
1544.0691968283081,1544.051584237859
1544.0696968283082,1544.052118962415
1544.0701968283083,1544.0526536282862
1544.0706968283084,1544.0531882356966
1544.0711968283085,1544.0537227848733
1544.0716968283086,1544.0542572760414
1544.0721968283087,1544.0547917094261
1544.0726968283088,1544.0553260852537
1544.073196828309,1544.0558604037487
1544.073696828309,1544.0563946651375
1544.0741968283091,1544.056928869646
1544.0746968283092,1544.0574630174988
1544.0751968283093,1544.0579971089226
1544.0756968283094,1544.0585311441423
1544.0761968283095,1544.0590651233836
1544.0766968283097,1544.0595990468712
1544.0771968283098,1544.0601329148321
1544.0776968283099,1544.0606667274915
1544.07819682831,1544.0612004850743
1544.07869682831,1544.0617341878074
1544.0791968283102,1544.0622678359148
1544.0796968283103,1544.0628014296233
1544.0801968283104,1544.0633349691584
1544.0806968283105,1544.0638684547444
1544.0811968283106,1544.0644018866083
1544.0816968283107,1544.0649352649752
1544.0821968283108,1544.0654685900709
1544.0826968283109,1544.0660018621202
1544.083196828311,1544.0665350813492
1544.083696828311,1544.0670682479845
1544.0841968283112,1544.06760136225
1544.0846968283113,1544.068134424372
1544.0851968283114,1544.0686674345764
1544.0856968283115,1544.069200393088
1544.0861968283116,1544.0697333001335
1544.0866968283117,1544.0702661559376
1544.0871968283118,1544.0707989607258
1544.087696828312,1544.0713317147247
1544.088196828312,1544.0718644181584
1544.088696828312,1544.072397071254
1544.0891968283122,1544.0729296742356
1544.0896968283123,1544.0734622273303
1544.0901968283124,1544.0739947307623
1544.0906968283125,1544.0745271847586
1544.0911968283126,1544.0750595895431
1544.0916968283127,1544.0755919453427
1544.0921968283128,1544.0761242523827
1544.092696828313,1544.0766565108886
1544.093196828313,1544.0771887210851
1544.093696828313,1544.0777208832
1544.0941968283132,1544.0782529974565
1544.0946968283133,1544.0787850640813
1544.0951968283134,1544.0793170833
1544.0956968283135,1544.0798490553384
1544.0961968283136,1544.0803809804213
1544.0966968283137,1544.080912858775
1544.0971968283138,1544.0814446906247
1544.097696828314,1544.0819764761966
1544.098196828314,1544.0825082157153
1544.0986968283141,1544.0830399094068
1544.0991968283142,1544.0835715574974
1544.0996968283143,1544.0841031602108
1544.1001968283144,1544.0846347177749
1544.1006968283145,1544.0851662304137
1544.1011968283146,1544.0856976983537
1544.1016968283147,1544.0862291218193
1544.1021968283148,1544.0867605010376
1544.102696828315,1544.087291836233
1544.103196828315,1544.0878231276317
1544.1036968283152,1544.0883543754592
1544.1041968283153,1544.0888855799415
1544.1046968283154,1544.0894167413026
1544.1051968283155,1544.08994785977
1544.1056968283156,1544.090478935568
1544.1061968283157,1544.0910099689224
1544.1066968283158,1544.09154096006
1544.1071968283159,1544.092071909205
1544.107696828316,1544.0926028165832
1544.108196828316,1544.0931336824199
1544.1086968283162,1544.0936645069419
1544.1091968283163,1544.0941952903738
1544.1096968283164,1544.0947260329417
1544.1101968283165,1544.0952567348702
1544.1106968283166,1544.0957873963864
1544.1111968283167,1544.0963180177143
1544.1116968283168,1544.096848599081
1544.1121968283169,1544.097379140711
1544.112696828317,1544.0979096428305
1544.113196828317,1544.0984401056644
1544.1136968283172,1544.0989705294387
1544.1141968283173,1544.0995009143792
1544.1146968283174,1544.1000312607114
1544.1151968283175,1544.1005615686604
1544.1156968283176,1544.1010918384527
1544.1161968283177,1544.101622070313
1544.1166968283178,1544.1021522644671
1544.117196828318,1544.1026824211408
1544.117696828318,1544.1032125405598
1544.118196828318,1544.103742622949
1544.1186968283182,1544.1042726685348
1544.1191968283183,1544.1048026775425
1544.1196968283184,1544.105332650197
1544.1201968283185,1544.105862586725
1544.1206968283186,1544.1063924873515
1544.1211968283187,1544.1069223523025
1544.1216968283188,1544.107452181803
1544.122196828319,1544.1079819760787
1544.122696828319,1544.1085117353553
1544.1231968283191,1544.1090414598586
1544.1236968283192,1544.109571149814
1544.1241968283193,1544.1101008054472
1544.1246968283194,1544.110630426983
1544.1251968283195,1544.1111600146482
1544.1256968283196,1544.111689568668
1544.1261968283197,1544.112219089268
1544.1266968283198,1544.1127485766726
1544.12719682832,1544.1132780311088
1544.12769682832,1544.1138074528017
1544.1281968283201,1544.114336841977
1544.1286968283202,1544.1148661988607
1544.1291968283203,1544.1153955236775
1544.1296968283204,1544.115924816654
1544.1301968283205,1544.1164540780146
1544.1306968283207,1544.1169833079857
1544.1311968283208,1544.117512506792
1544.1316968283209,1544.1180416746606
1544.132196828321,1544.1185708118155
1544.132696828321,1544.119099918484
1544.1331968283212,1544.1196289948898
1544.1336968283213,1544.1201580412603
1544.1341968283214,1544.1206870578192
1544.1346968283215,1544.1212160447935
1544.1351968283216,1544.1217450024085
1544.1356968283217,1544.122273930889
1544.1361968283218,1544.122802830462
1544.1366968283219,1544.1233317013518
1544.137196828322,1544.1238605437845
1544.137696828322,1544.1243893579856
1544.1381968283222,1544.1249181441808
1544.1386968283223,1544.1254469025955
1544.1391968283224,1544.125975633456
1544.1396968283225,1544.1265043369867
1544.1401968283226,1544.127033013414
1544.1406968283227,1544.1275616629634
1544.1411968283228,1544.12809028586
1544.141696828323,1544.12861888233
1544.142196828323,1544.1291474525985
1544.142696828323,1544.1296759968916
1544.1431968283232,1544.1302045154343
1544.1436968283233,1544.1307330084528
1544.1441968283234,1544.1312614761719
1544.1446968283235,1544.1317899188177
1544.1451968283236,1544.1323183366162
1544.1456968283237,1544.1328467297924
1544.1461968283238,1544.1333750985716
1544.146696828324,1544.13390344318
1544.147196828324,1544.1344317638432
1544.1476968283241,1544.1349600607862
1544.1481968283242,1544.135488334235
1544.1486968283243,1544.1360165844148
1544.1491968283244,1544.136544811552
1544.1496968283245,1544.1370730158717
1544.1501968283246,1544.1376011975995
1544.1506968283247,1544.1381293569605
1544.1511968283248,1544.1386574941812
1544.151696828325,1544.1391856094865
1544.152196828325,1544.139713703102
1544.1526968283251,1544.1402417752538
1544.1531968283252,1544.1407698261673
1544.1536968283253,1544.1412978560672
1544.1541968283254,1544.1418258651806
1544.1546968283255,1544.1423538537322
1544.1551968283256,1544.1428818219476
1544.1556968283257,1544.1434097700526
1544.1561968283258,1544.1439376982726
1544.156696828326,1544.1444656068331
1544.157196828326,1544.14499349596
1544.1576968283262,1544.1455213658792
1544.1581968283263,1544.1460492168148
1544.1586968283264,1544.1465770489945
1544.1591968283265,1544.147104862642
1544.1596968283266,1544.1476326579843
1544.1601968283267,1544.1481604352457
1544.1606968283268,1544.1486881946528
1544.1611968283269,1544.1492159364307
1544.161696828327,1544.1497436608054
1544.162196828327,1544.1502713680022
1544.1626968283272,1544.150799058246
1544.1631968283273,1544.151326731764
1544.1636968283274,1544.1518543887798
1544.1641968283275,1544.152382029521
1544.1646968283276,1544.1529096542117
1544.1651968283277,1544.1534372630783
1544.1656968283278,1544.1539648563457
1544.1661968283279,1544.1544924342404
1544.166696828328,1544.155019996987
1544.167196828328,1544.1555475448115
1544.1676968283282,1544.15607507794
1544.1681968283283,1544.1566025965974
1544.1686968283284,1544.1571301010094
1544.1691968283285,1544.1576575914014
1544.1696968283286,1544.1581850679997
1544.1701968283287,1544.1587125310293
1544.1706968283288,1544.159239980716
1544.171196828329,1544.1597674172851
1544.171696828329,1544.1602948409627
1544.172196828329,1544.160822251974
1544.1726968283292,1544.1613496505445
1544.1731968283293,1544.1618770369003
1544.1736968283294,1544.1624044112662
1544.1741968283295,1544.1629317738684
1544.1746968283296,1544.1634591249324
1544.1751968283297,1544.1639864646836
1544.1756968283298,1544.1645137933476
1544.17619682833,1544.1650411111502
1544.17669682833,1544.1655684183168
1544.1771968283301,1544.1660957150732
1544.1776968283302,1544.1666230016444
1544.1781968283303,1544.1671502782565
1544.1786968283304,1544.1676775451353
1544.1791968283305,1544.168204802506
1544.1796968283306,1544.168732050594
1544.1801968283307,1544.1692592896252
1544.1806968283308,1544.1697865198255
1544.181196828331,1544.1703137414192
1544.181696828331,1544.1708409546338
1544.1821968283311,1544.171368159693
1544.1826968283312,1544.1718953568238
1544.1831968283313,1544.1724225462517
1544.1836968283314,1544.1729497282008
1544.1841968283316,1544.1734769028985
1544.1846968283317,1544.174004070569
1544.1851968283318,1544.174531231439
1544.1856968283319,1544.175058385733
1544.186196828332,1544.1755855336773
1544.186696828332,1544.176112675498
1544.1871968283322,1544.1766398114196
1544.1876968283323,1544.177166941668
1544.1881968283324,1544.177694066469
1544.1886968283325,1544.1782211860482
1544.1891968283326,1544.1787483006306
1544.1896968283327,1544.1792754104426
1544.1901968283328,1544.179802515709
1544.1906968283329,1544.1803296166563
1544.191196828333,1544.1808567135097
1544.191696828333,1544.1813838064943
1544.1921968283332,1544.1819108958357
1544.1926968283333,1544.1824379817606
1544.1931968283334,1544.1829650644931
1544.1936968283335,1544.1834921442603
1544.1941968283336,1544.1840192212867
1544.1946968283337,1544.184546295798
1544.1951968283338,1544.18507336802
1544.195696828334,1544.1856004381787
1544.196196828334,1544.1861275064987
1544.196696828334,1544.1866545732064
1544.1971968283342,1544.187181638527
1544.1976968283343,1544.1877087026862
1544.1981968283344,1544.1882357659094
1544.1986968283345,1544.188762828423
1544.1991968283346,1544.1892898904512
1544.1996968283347,1544.1898169522206
1544.2001968283348,1544.1903440139567
1544.200696828335,1544.1908710758848
1544.201196828335,1544.1913981382302
1544.2016968283351,1544.1919252012194
1544.2021968283352,1544.1924522650772
1544.2026968283353,1544.1929793300296
1544.2031968283354,1544.193506396302
1544.2036968283355,1544.1940334641197
1544.2041968283356,1544.194560533709
1544.2046968283357,1544.1950876052947
1544.2051968283358,1544.1956146791026
1544.205696828336,1544.1961417553587
1544.206196828336,1544.196668834289
1544.2066968283361,1544.1971959161176
1544.2071968283362,1544.1977230010712
1544.2076968283363,1544.1982500893746
1544.2081968283364,1544.1987771812544
1544.2086968283365,1544.199304276936
1544.2091968283366,1544.1998313766437
1544.2096968283367,1544.2003584806046
1544.2101968283368,1544.2008855890435
1544.210696828337,1544.2014127021862
1544.211196828337,1544.201939820258
1544.2116968283372,1544.2024669434854
1544.2121968283373,1544.2029940720931
1544.2126968283374,1544.2035212063065
1544.2131968283375,1544.204048346352
1544.2136968283376,1544.2045754924548
1544.2141968283377,1544.2051026448403
1544.2146968283378,1544.2056298037346
1544.2151968283379,1544.2061569693624
1544.215696828338,1544.2066841419503
1544.216196828338,1544.2072113217232
1544.2166968283382,1544.2077385089071
1544.2171968283383,1544.2082657037272
1544.2176968283384,1544.2087929064094
1544.2181968283385,1544.2093201171788
1544.2186968283386,1544.2098473362616
1544.2191968283387,1544.2103745638835
1544.2196968283388,1544.2109018002693
1544.2201968283389,1544.211429045645
1544.220696828339,1544.211956300236
1544.221196828339,1544.2124835642685
1544.2216968283392,1544.2130108379674
1544.2221968283393,1544.2135381215585
1544.2226968283394,1544.2140654152674
1544.2231968283395,1544.2145927193196
1544.2236968283396,1544.2151200339413
1544.2241968283397,1544.215647359357
1544.2246968283398,1544.2161746957931
1544.22519682834,1544.216702043475
1544.22569682834,1544.217229402628
1544.22619682834,1544.217756773478
1544.2266968283402,1544.2182841562508
1544.2271968283403,1544.2188115511708
1544.2276968283404,1544.2193389584654
1544.2281968283405,1544.2198663783583
1544.2286968283406,1544.220393811077
1544.2291968283407,1544.220921256846
1544.2296968283408,1544.2214487158903
1544.230196828341,1544.2219761884364
1544.230696828341,1544.2225036747102
1544.2311968283411,1544.2230311749365
1544.2316968283412,1544.223558689341
1544.2321968283413,1544.2240862181493
1544.2326968283414,1544.224613761587
1544.2331968283415,1544.2251413198805
1544.2336968283416,1544.225668893254
1544.2341968283417,1544.226196481934
1544.2346968283418,1544.2267240861463
1544.235196828342,1544.227251706115
1544.235696828342,1544.2277793420676
1544.2361968283421,1544.2283069942284
1544.2366968283422,1544.2288346628234
1544.2371968283423,1544.229362348078
1544.2376968283425,1544.229890050218
1544.2381968283426,1544.2304177694693
1544.2386968283427,1544.2309455060567
1544.2391968283428,1544.2314732602065
1544.2396968283429,1544.232001032144
1544.240196828343,1544.2325288220945
1544.240696828343,1544.233056630284
1544.2411968283432,1544.233584456938
1544.2416968283433,1544.2341123022816
1544.2421968283434,1544.2346401665413
1544.2426968283435,1544.2351680499423
1544.2431968283436,1544.2356959527094
1544.2436968283437,1544.2362238750688
1544.2441968283438,1544.2367518171482
1544.2446968283439,1544.2372797788962
1544.245196828344,1544.2378077602405
1544.245696828344,1544.2383357611097
1544.2461968283442,1544.2388637814322
1544.2466968283443,1544.2393918211367
1544.2471968283444,1544.2399198801504
1544.2476968283445,1544.2404479584022
1544.2481968283446,1544.2409760558205
1544.2486968283447,1544.241504172333
1544.2491968283448,1544.242032307868
1544.249696828345,1544.242560462354
1544.250196828345,1544.2430886357192
1544.250696828345,1544.2436168278919
1544.2511968283452,1544.2441450387996
1544.2516968283453,1544.2446732683725
1544.2521968283454,1544.2452015165366
1544.2526968283455,1544.245729783221
1544.2531968283456,1544.2462580683543
1544.2536968283457,1544.2467863718648
1544.2541968283458,1544.24731469368
1544.254696828346,1544.2478430337283
1544.255196828346,1544.248371391939
1544.2556968283461,1544.248899768239
1544.2561968283462,1544.249428162557
1544.2566968283463,1544.2499565748215
1544.2571968283464,1544.2504850049606
1544.2576968283465,1544.2510134529023
1544.2581968283466,1544.2515419185754
1544.2586968283467,1544.2520704019075
1544.2591968283468,1544.2525989028275
1544.259696828347,1544.253127421263
1544.260196828347,1544.2536559571422
1544.2606968283471,1544.2541845103942
1544.2611968283472,1544.2547130809467
1544.2616968283473,1544.2552416687279
1544.2621968283474,1544.2557702736658
1544.2626968283475,1544.256298895689
1544.2631968283476,1544.2568275347257
1544.2636968283477,1544.2573561907045
1544.2641968283478,1544.2578848635533
1544.264696828348,1544.2584135531997
1544.265196828348,1544.258942259573
1544.2656968283482,1544.259470982601
1544.2661968283483,1544.2599997222114
1544.2666968283484,1544.2605284783338
1544.2671968283485,1544.261057250895
1544.2676968283486,1544.2615860398244
1544.2681968283487,1544.2621148450494
1544.2686968283488,1544.2626436664984
1544.2691968283489,1544.2631725040999
1544.269696828349,1544.2637013577823
1544.270196828349,1544.264230227474
1544.2706968283492,1544.264759113102
1544.2711968283493,1544.2652880145952
1544.2716968283494,1544.2658169318831
1544.2721968283495,1544.266345864892
1544.2726968283496,1544.2668748135509
1544.2731968283497,1544.2674037777886
1544.2736968283498,1544.267932757533
1544.27419682835,1544.2684617527116
1544.27469682835,1544.2689907632537
1544.27519682835,1544.269519789087
1544.2756968283502,1544.2700488301405
1544.2761968283503,1544.270577886341
1544.2766968283504,1544.2711069576178
1544.2771968283505,1544.2716360438985
1544.2776968283506,1544.2721651451122
1544.2781968283507,1544.272694261187
1544.2786968283508,1544.2732233920503
1544.279196828351,1544.273752537631
1544.279696828351,1544.2742816978573
1544.280196828351,1544.274810872657
1544.2806968283512,1544.2753400619592
1544.2811968283513,1544.2758692656912
1544.2816968283514,1544.2763984837818
1544.2821968283515,1544.276927716159
1544.2826968283516,1544.2774569627513
1544.2831968283517,1544.277986223487
1544.2836968283518,1544.2785154982944
1544.284196828352,1544.2790447871007
1544.284696828352,1544.2795740898355
1544.2851968283521,1544.280103406426
1544.2856968283522,1544.2806327368012
1544.2861968283523,1544.281162080889
1544.2866968283524,1544.281691438618
1544.2871968283525,1544.2822208099158
1544.2876968283526,1544.2827501947115
1544.2881968283527,1544.2832795929323
1544.2886968283528,1544.2838090045068
1544.289196828353,1544.2843384293642
1544.289696828353,1544.2848678674318
1544.2901968283531,1544.2853973186375
1544.2906968283532,1544.2859267829106
1544.2911968283533,1544.2864562601785
1544.2916968283535,1544.2869857503697
1544.2921968283536,1544.2875152534123
1544.2926968283537,1544.288044769235
1544.2931968283538,1544.2885742977655
1544.2936968283539,1544.2891038389328
1544.294196828354,1544.2896333926644
1544.294696828354,1544.290162958889
1544.2951968283542,1544.2906925375344
1544.2956968283543,1544.291222128529
1544.2961968283544,1544.2917517318015
1544.2966968283545,1544.2922813472792
1544.2971968283546,1544.2928109748914
1544.2976968283547,1544.293340614566
1544.2981968283548,1544.29387026623
1544.2986968283549,1544.294399929814
1544.299196828355,1544.2949296052443
1544.299696828355,1544.2954592924505
1544.3001968283552,1544.2959889913598
1544.3006968283553,1544.2965187019006
1544.3011968283554,1544.2970484240016
1544.3016968283555,1544.2975781575904
1544.3021968283556,1544.298107902596
1544.3026968283557,1544.2986376589465
1544.3031968283558,1544.2991674265693
1544.303696828356,1544.2996972053936
1544.304196828356,1544.3002269953477
1544.304696828356,1544.3007567963589
1544.3051968283562,1544.3012866083561
1544.3056968283563,1544.3018164312678
1544.3061968283564,1544.3023462650217
