wl_calc,spectrum_peak_nm_fit
1544.9380335001183,1544.2414829497627
1544.9382335001183,1544.242803700491
1544.9384335001182,1544.2441261911963
1544.9386335001182,1544.2454504599555
1544.938833500118,1544.2467765448466
1544.939033500118,1544.2481044839471
1544.939233500118,1544.249434315334
1544.939433500118,1544.2507660749864
1544.939633500118,1544.2520997722156
1544.9398335001179,1544.2534353979854
1544.9400335001178,1544.254772942898
1544.9402335001178,1544.256112397554
1544.9404335001177,1544.2574537525563
1544.9406335001177,1544.2587969985059
1544.9408335001176,1544.2601421260047
1544.9410335001176,1544.2614891256542
1544.9412335001175,1544.2628379880564
1544.9414335001175,1544.2641887038135
1544.9416335001174,1544.2655412635256
1544.9418335001174,1544.2668956577957
1544.9420335001173,1544.268251877226
1544.9422335001173,1544.2696099124173
1544.9424335001172,1544.270969753971
1544.9426335001172,1544.2723313924894
1544.942833500117,1544.2736948185745
1544.943033500117,1544.2750600228278
1544.943233500117,1544.2764269958502
1544.943433500117,1544.2777957282447
1544.943633500117,1544.2791662106124
1544.9438335001169,1544.2805384335543
1544.9440335001168,1544.2819123876732
1544.9442335001168,1544.2832880635706
1544.9444335001167,1544.2846654518482
1544.9446335001167,1544.2860445431072
1544.9448335001166,1544.2874253279497
1544.9450335001166,1544.2888077969774
1544.9452335001165,1544.2901919407923
1544.9454335001165,1544.2915777499957
1544.9456335001164,1544.2929652151893
1544.9458335001164,1544.2943543269748
1544.9460335001163,1544.2957450759545
1544.9462335001163,1544.2971374527294
1544.9464335001162,1544.2985314479013
1544.9466335001161,1544.2999270520727
1544.946833500116,1544.301324255844
1544.947033500116,1544.302723049818
1544.947233500116,1544.3041234245961
1544.947433500116,1544.3055253707798
1544.947633500116,1544.3069288789711
1544.9478335001158,1544.3083339397717
1544.9480335001158,1544.3097405437834
1544.9482335001157,1544.3111486816074
1544.9484335001157,1544.3125583438457
1544.9486335001156,1544.3139695211003
1544.9488335001156,1544.3153822039726
1544.9490335001155,1544.3167963830642
1544.9492335001155,1544.318212048977
1544.9494335001154,1544.3196291923132
1544.9496335001154,1544.3210478036733
1544.9498335001153,1544.3224678736603
1544.9500335001153,1544.3238893928751
1544.9502335001152,1544.32531235192
1544.9504335001152,1544.326736741396
1544.9506335001151,1544.328162551905
1544.950833500115,1544.3295897740495
1544.951033500115,1544.3310183984304
1544.951233500115,1544.3324484156497
1544.951433500115,1544.3338798163088
1544.951633500115,1544.3353125910098
1544.9518335001148,1544.3367467303544
1544.9520335001148,1544.3381822249444
1544.9522335001147,1544.339619065381
1544.9524335001147,1544.3410572422663
1544.9526335001146,1544.3424967462017
1544.9528335001146,1544.3439375677895
1544.9530335001145,1544.3453796976312
1544.9532335001145,1544.3468231263282
1544.9534335001144,1544.3482678444818
1544.9536335001144,1544.3497138426956
1544.9538335001143,1544.3511611115691
1544.9540335001143,1544.3526096417052
1544.9542335001142,1544.3540594237052
1544.9544335001142,1544.3555104481711
1544.9546335001141,1544.3569627057047
1544.954833500114,1544.358416186907
1544.955033500114,1544.359870882381
1544.955233500114,1544.361326782727
1544.955433500114,1544.3627838785478
1544.955633500114,1544.3642421604443
1544.9558335001138,1544.3657016190186
1544.9560335001138,1544.3671622448724
1544.9562335001137,1544.3686240286074
1544.9564335001137,1544.3700869608256
1544.9566335001136,1544.3715510321285
1544.9568335001136,1544.3730162331174
1544.9570335001135,1544.3744825543945
1544.9572335001135,1544.3759499865614
1544.9574335001134,1544.3774185202199
1544.9576335001134,1544.3788881459711
1544.9578335001133,1544.3803588544176
1544.9580335001133,1544.3818306361609
1544.9582335001132,1544.3833034818022
1544.9584335001132,1544.384777381944
1544.9586335001131,1544.3862523271873
1544.958833500113,1544.3877283081342
1544.959033500113,1544.3892053153863
1544.959233500113,1544.3906833395454
1544.959433500113,1544.3921623712129
1544.959633500113,1544.393642400991
1544.9598335001128,1544.3951234194808
1544.9600335001128,1544.3966054172847
1544.9602335001127,1544.3980883850043
1544.9604335001127,1544.3995723132407
1544.9606335001126,1544.4010571925962
1544.9608335001126,1544.4025430136724
1544.9610335001125,1544.404029767071
1544.9612335001125,1544.4055174433934
1544.9614335001124,1544.4070060332417
1544.9616335001124,1544.4084955272176
1544.9618335001123,1544.4099859159226
1544.9620335001123,1544.4114771899588
1544.9622335001122,1544.4129693399277
1544.9624335001122,1544.4144623564305
1544.9626335001121,1544.4159562300702
1544.962833500112,1544.4174509514467
1544.963033500112,1544.4189465111633
1544.963233500112,1544.4204428998207
1544.963433500112,1544.4219401080213
1544.9636335001119,1544.4234381263668
1544.9638335001118,1544.424936945458
1544.9640335001118,1544.4264365558977
1544.9642335001117,1544.4279369482872
1544.9644335001117,1544.4294381132281
1544.9646335001116,1544.4309400413224
1544.9648335001116,1544.4324427231716
1544.9650335001115,1544.4339461493769
1544.9652335001115,1544.4354503105415
1544.9654335001114,1544.4369551972657
1544.9656335001114,1544.4384608001521
1544.9658335001113,1544.4399671098015
1544.9660335001113,1544.4414741168162
1544.9662335001112,1544.4429818117974
1544.9664335001112,1544.444490185348
1544.9666335001111,1544.4459992280686
1544.966833500111,1544.4475089305613
1544.967033500111,1544.4490192834278
1544.967233500111,1544.4505302772702
1544.967433500111,1544.4520419026894
1544.9676335001109,1544.4535541502876
1544.9678335001108,1544.4550670106669
1544.9680335001108,1544.456580474428
1544.9682335001107,1544.4580945321734
1544.9684335001107,1544.4596091745043
1544.9686335001106,1544.461124392023
1544.9688335001106,1544.462640175331
1544.9690335001105,1544.4641565150298
1544.9692335001105,1544.4656734017215
1544.9694335001104,1544.4671908260073
1544.9696335001104,1544.4687087784891
1544.9698335001103,1544.4702272497689
1544.9700335001103,1544.4717462304486
